air_temp,process_temp,rotational_speed,torque,tool_wear,machine_failure,TWF,HDF,PWF,OSF,RNF,Type_L,Type_M,timestamp,air_temp_mean_6,process_temp_mean_6,rpm_std_6,torque_std_6,air_temp_lag1,air_temp_lag2,temp_diff,wear_torque,rpm_ema
298.0,308.1,1819,23.4,78,0,0,0,0,0,0,1,0,2024-01-01 04:39:00,298.01666666666665,308.0,158.34571881382615,13.501814692847782,298.0,298.0,10.100000000000023,1825.1999999999998,1639.9384511104417
298.1,308.1,1456,43.7,80,0,0,0,0,0,0,0,1,2024-01-01 04:40:00,298.01666666666665,308.0166666666667,170.23601264127527,13.33947775089667,298.0,298.0,10.0,3496.0,1587.3846079360299
298.1,308.0,1626,36.5,83,0,0,0,0,0,0,1,0,2024-01-01 04:41:00,298.03333333333336,308.0166666666667,143.64121971078032,10.591458823032838,298.1,298.0,9.899999999999977,3029.5,1598.417577097164
298.1,308.1,1390,49.8,85,0,0,0,0,0,0,0,1,2024-01-01 04:42:00,298.05,308.05,155.66887935615233,11.111690540447361,298.1,298.1,10.0,4233.0,1538.8696979265458
298.2,308.2,1469,43.0,88,0,0,0,0,0,0,1,0,2024-01-01 04:43:00,298.0833333333333,308.0833333333333,156.82304252458238,9.8518357003488,298.1,298.1,10.0,3784.0,1518.90692709039
298.2,308.3,2051,19.2,90,0,0,0,0,0,0,1,0,2024-01-01 04:44:00,298.1166666666667,308.1333333333333,255.58358058894814,12.165141456911503,298.2,298.1,10.100000000000023,1728.0,1670.9335193502784
298.2,308.3,1568,36.0,92,0,0,0,0,0,0,1,0,2024-01-01 04:45:00,298.15000000000003,308.1666666666667,239.51256056137666,10.54905998971791,298.2,298.2,10.100000000000023,3312.0,1641.5239423930561
298.2,308.3,1589,33.2,94,0,0,0,0,0,0,1,0,2024-01-01 04:46:00,298.1666666666667,308.2,230.23531440680551,10.288715501298835,298.2,298.2,10.100000000000023,3120.8,1626.5171017093257
298.2,308.3,1805,31.6,96,0,0,0,0,0,0,1,0,2024-01-01 04:47:00,298.18333333333334,308.25,243.1054640822937,10.461102555020997,298.2,298.2,10.100000000000023,3033.6000000000004,1677.5122155066615
298.2,308.4,1385,42.2,98,0,0,0,0,0,0,0,0,2024-01-01 04:48:00,298.2,308.3,244.16203636110328,8.688383048646049,298.2,298.2,10.199999999999989,4135.6,1593.9372967904726
298.1,308.4,1436,46.7,103,0,0,0,0,0,0,1,0,2024-01-01 04:49:00,298.18333333333334,308.3333333333333,249.22519936796255,9.528571071607052,298.2,298.2,10.299999999999955,4810.1,1548.8123548503377
298.1,308.4,1438,45.6,105,0,0,0,0,0,0,1,0,2024-01-01 04:50:00,298.1666666666667,308.34999999999997,154.00963173343015,6.483954554642356,298.1,298.2,10.299999999999955,4788.0,1517.1516820359557
298.0,308.3,1473,42.6,107,0,0,0,0,0,0,1,0,2024-01-01 04:51:00,298.1333333333333,308.34999999999997,155.04450973833295,6.388244411938815,298.1,298.1,10.300000000000011,4558.2,1504.5369157399682
298.1,308.4,1335,40.2,109,0,0,0,0,0,0,1,0,2024-01-01 04:52:00,298.1166666666666,308.3666666666666,166.98103684750092,5.389774268619017,298.0,298.1,10.299999999999955,4381.8,1456.0977969571202
298.1,308.5,1392,44.8,111,0,0,0,0,0,0,0,0,2024-01-01 04:53:00,298.1,308.4,48.9955780317581,2.4301577452231187,298.1,298.0,10.399999999999977,4972.799999999999,1437.7841406836571
298.1,308.5,1372,51.1,116,0,0,0,0,0,0,0,1,2024-01-01 04:54:00,298.0833333333333,308.4166666666667,50.57535631773725,3.7184226046360136,298.1,298.1,10.399999999999977,5927.6,1418.9886719168978
298.1,308.6,1716,30.7,119,0,0,0,0,0,0,0,1,2024-01-01 04:55:00,298.08333333333337,308.45,137.1053123210999,6.83227634101557,298.1,298.1,10.5,3653.2999999999997,1503.8490513692127
298.0,308.5,1395,46.2,122,0,0,0,0,0,0,1,0,2024-01-01 04:56:00,298.06666666666666,308.4666666666667,139.23708797108011,6.89086351628017,298.1,298.1,10.5,5636.400000000001,1472.7493224065804
298.0,308.5,1713,25.3,124,0,0,0,0,0,0,1,0,2024-01-01 04:57:00,298.06666666666666,308.5,177.3893082084333,9.867404251710145,298.0,298.1,10.5,3137.2000000000003,1541.3923731475575
297.9,308.5,2129,18.7,126,0,0,0,0,0,0,0,0,2024-01-01 04:58:00,298.03333333333336,308.5166666666667,297.0042087243893,13.048013897397068,298.0,298.0,10.600000000000023,2356.2,1709.2802665339698
297.8,308.3,1567,35.6,131,0,0,0,0,0,0,0,1,2024-01-01 04:59:00,297.98333333333335,308.48333333333335,278.1917803722235,12.347631351801859,297.9,298.0,10.5,4663.6,1668.6287618099784
297.8,308.4,1622,38.3,134,0,0,0,0,0,0,1,0,2024-01-01 05:00:00,297.93333333333334,308.4666666666667,245.2359408134698,9.7616938420884,297.8,297.9,10.599999999999966,5132.2,1655.3062584356987
297.7,308.4,1740,27.1,136,0,0,0,0,0,0,1,0,2024-01-01 05:01:00,297.8666666666667,308.43333333333334,245.93305322113108,9.999733329777676,297.8,297.8,10.699999999999989,3685.6000000000004,1679.5044703112133
297.8,308.4,1512,35.1,138,0,0,0,0,0,0,0,0,2024-01-01 05:02:00,297.8333333333333,308.4166666666667,220.8070802004949,7.542523892349715,297.7,297.8,10.599999999999966,4843.8,1631.6460502222951
297.8,308.4,1479,43.5,143,0,0,0,0,0,0,0,1,2024-01-01 05:03:00,297.8,308.4,240.74834717328295,8.81810637268569,297.8,297.7,10.599999999999966,6220.5,1588.032893015925
297.8,308.4,1737,27.5,146,0,0,0,0,0,0,1,0,2024-01-01 05:04:00,297.78333333333336,308.38333333333327,111.16249367480266,6.336692091830469,297.8,297.8,10.599999999999966,4015.0,1630.5949235828036
297.8,308.4,2129,19.2,148,0,0,0,0,0,0,1,0,2024-01-01 05:05:00,297.78333333333336,308.4,235.46500093786275,8.82460575134473,297.8,297.8,10.599999999999966,2841.6,1772.9963739877169
297.8,308.4,1374,47.1,150,0,0,0,0,0,0,1,0,2024-01-01 05:06:00,297.78333333333336,308.4,271.5624544495566,10.663911102405159,297.8,297.8,10.599999999999966,7065.0,1658.9974099912263
297.8,308.4,1579,36.6,152,0,0,0,0,0,0,0,1,2024-01-01 05:07:00,297.8,308.4,270.2450739606565,10.265995649067207,297.8,297.8,10.599999999999966,5563.2,1636.1410071365901
297.9,308.5,1305,47.2,155,0,0,0,0,0,0,1,0,2024-01-01 05:08:00,297.81666666666666,308.4166666666667,300.5965735000992,11.449148439949603,297.8,297.8,10.600000000000023,7316.0,1541.5292908118502
297.9,308.5,1449,40.8,157,0,0,0,0,0,0,0,1,2024-01-01 05:09:00,297.8333333333333,308.43333333333334,303.2594598689388,11.185526362223655,297.9,297.8,10.600000000000023,6405.599999999999,1515.092350579893
298.0,308.6,1526,41.8,160,0,0,0,0,0,0,0,0,2024-01-01 05:10:00,297.8666666666666,308.46666666666664,295.7090912817308,10.406232107091757,297.9,297.9,10.600000000000023,6688.0,1518.2088218427807
298.0,308.6,1453,44.1,165,0,0,0,0,0,0,0,1,2024-01-01 05:11:00,297.9,308.5,99.19206957547775,4.071199659396213,298.0,297.9,10.600000000000023,7276.5,1499.5777298877006
297.9,308.6,1468,36.0,168,0,0,0,0,0,0,1,0,2024-01-01 05:12:00,297.9166666666667,308.5333333333333,92.42221955063891,4.313892287327954,298.0,298.0,10.700000000000045,6048.0,1490.5555213483574
298.0,308.6,1313,50.8,170,0,0,0,0,0,0,1,0,2024-01-01 05:13:00,297.95,308.56666666666666,89.59687494550028,5.172136889139851,297.9,298.0,10.600000000000023,8636.0,1439.825372391684
297.9,308.5,1300,53.0,172,0,0,0,0,0,0,0,1,2024-01-01 05:14:00,297.95,308.56666666666666,90.88325845097255,6.407625665304431,298.0,297.9,10.600000000000023,9116.0,1399.87526599406
297.9,308.4,1646,40.6,175,0,0,0,0,0,0,1,0,2024-01-01 05:15:00,297.95,308.55,130.98702225793127,6.43068166423032,297.9,298.0,10.5,7105.0,1470.1966185671856
297.8,308.4,1714,33.2,177,0,0,0,0,0,0,1,0,2024-01-01 05:16:00,297.9166666666667,308.5166666666667,169.37611008246301,7.909930467456788,297.9,297.9,10.599999999999966,5876.400000000001,1539.8547275479896
297.8,308.4,1685,28.4,179,0,0,0,0,0,0,1,0,2024-01-01 05:17:00,297.8833333333333,308.48333333333335,186.913883914492,9.819708074411759,297.8,297.9,10.599999999999966,5083.599999999999,1581.324805391421
297.8,308.4,1512,39.9,181,0,0,0,0,0,0,1,0,2024-01-01 05:18:00,297.8666666666666,308.45,185.27457102005906,9.602169893657766,297.8,297.8,10.599999999999966,7221.9,1561.5177181367292
297.8,308.4,1612,32.1,183,0,0,0,0,0,0,1,0,2024-01-01 05:19:00,297.8333333333333,308.4166666666667,153.20889878419993,8.778078757146531,297.8,297.8,10.599999999999966,5874.3,1575.941227240521
297.8,308.4,1550,38.2,185,0,0,0,0,0,0,0,0,2024-01-01 05:20:00,297.81666666666666,308.4,77.9292414095472,4.896120913539634,297.8,297.8,10.599999999999966,7067.000000000001,1568.5294480289435
297.8,308.4,1518,32.5,190,0,0,0,0,0,0,1,0,2024-01-01 05:21:00,297.8,308.4,86.39386552296807,4.249588215345104,297.8,297.8,10.599999999999966,6175.0,1554.0924628778168
297.8,308.5,1448,40.0,192,0,0,0,0,0,0,1,0,2024-01-01 05:22:00,297.8,308.4166666666667,83.47075336108502,4.842898581084144,297.8,297.8,10.699999999999989,7680.0,1523.7803306270118
297.8,308.5,1561,46.3,194,0,0,0,0,0,0,1,0,2024-01-01 05:23:00,297.8,308.43333333333334,55.14254256017116,5.318521097698798,297.8,297.8,10.699999999999989,8982.199999999999,1534.414521876437
297.8,308.5,1488,41.9,196,0,0,0,0,0,0,0,1,2024-01-01 05:24:00,297.8,308.45,57.81954686782197,5.50817574156822,297.8,297.8,10.699999999999989,8212.4,1521.1532299117407
297.8,308.5,1699,27.8,199,0,0,0,0,0,0,1,0,2024-01-01 05:25:00,297.8,308.46666666666664,86.46155214891967,6.665558241187843,297.8,297.8,10.699999999999989,5532.2,1571.9665927941005
297.7,308.5,1501,41.4,201,0,0,0,0,0,0,1,0,2024-01-01 05:26:00,297.78333333333336,308.48333333333335,88.08045564520525,6.831520084627377,297.8,297.8,10.800000000000011,8321.4,1551.6904234243575
297.7,308.5,1373,56.7,203,1,0,0,0,1,0,1,0,2024-01-01 05:27:00,297.7666666666667,308.5,110.89033621856693,9.379285687087327,297.7,297.8,10.800000000000011,11510.1,1500.6360167316839
297.6,308.4,1703,31.4,205,0,0,0,0,0,0,0,0,2024-01-01 05:28:00,297.73333333333335,308.4833333333333,128.99676998540346,10.410651596642145,297.7,297.7,10.799999999999955,6437.0,1558.4542976654886
297.7,308.5,1720,29.9,210,0,0,0,0,0,0,0,0,2024-01-01 05:29:00,297.71666666666664,308.48333333333335,145.9049919182591,10.857884999698017,297.6,297.7,10.800000000000011,6279.0,1604.610212618206
297.6,308.4,1398,41.9,215,0,0,0,0,0,0,0,1,2024-01-01 05:30:00,297.68333333333334,308.4666666666667,161.16533953262766,10.857884999698017,297.7,297.6,10.799999999999955,9008.5,1545.5787232987186
297.6,308.4,1391,51.9,218,0,0,0,0,0,0,0,1,2024-01-01 05:31:00,297.65000000000003,308.45,159.2427915689336,10.705138952858164,297.6,297.7,10.799999999999955,11314.199999999999,1501.413373784799
297.6,308.3,1538,40.2,0,0,0,0,0,0,0,0,1,2024-01-01 05:32:00,297.6333333333334,308.41666666666663,159.3395744942235,10.734244267762922,297.6,297.6,10.699999999999989,0.0,1511.8666955605706
297.5,308.2,1647,31.3,3,0,0,0,0,0,0,1,0,2024-01-01 05:33:00,297.59999999999997,308.3666666666667,147.4305486209258,8.567302181355991,297.6,297.6,10.699999999999989,93.9,1550.4762111146931
297.5,308.1,1469,44.8,5,0,0,0,0,0,0,0,1,2024-01-01 05:34:00,297.5833333333333,308.31666666666666,134.36579425831158,8.318653737234218,297.5,297.6,10.600000000000023,224.0,1527.197293653352
297.4,308.1,1749,25.9,8,0,0,0,0,0,0,1,0,2024-01-01 05:35:00,297.53333333333336,308.25,142.9377486880225,9.382252750095116,297.5,297.5,10.700000000000045,207.2,1590.56949546668
297.6,308.2,1995,20.5,10,0,0,0,0,0,0,0,1,2024-01-01 05:36:00,297.5333333333333,308.21666666666664,218.7087103889576,11.93242082172209,297.4,297.5,10.599999999999966,205.0,1706.1210681904856
297.6,308.3,1742,27.7,13,0,0,0,0,0,0,1,0,2024-01-01 05:37:00,297.53333333333336,308.2,186.01290277827857,9.155253500950495,297.6,297.4,10.699999999999989,360.09999999999997,1716.3721915646327
297.5,308.2,1563,38.2,15,0,0,0,0,0,0,1,0,2024-01-01 05:38:00,297.51666666666665,308.18333333333334,182.167413844156,8.815440998611447,297.6,297.6,10.699999999999989,573.0,1672.5515654033093
297.5,308.2,1713,32.2,17,0,0,0,0,0,0,0,1,2024-01-01 05:39:00,297.51666666666665,308.18333333333334,180.73673303085923,8.82105435874871,297.5,297.6,10.699999999999989,547.4000000000001,1684.1082610023639
297.4,308.1,1474,39.4,20,0,0,0,0,0,0,1,0,2024-01-01 05:40:00,297.5,308.18333333333334,179.4368969861032,7.351938519873483,297.5,297.5,10.700000000000045,788.0,1624.0773292874028
297.4,308.2,1530,32.6,22,0,0,0,0,0,0,0,1,2024-01-01 05:41:00,297.5,308.2,190.85151296230572,6.985890542133215,297.4,297.5,10.800000000000011,717.2,1597.1980923481447
297.4,308.2,1471,46.5,25,0,0,0,0,0,0,1,0,2024-01-01 05:42:00,297.4666666666667,308.2,118.16161249182073,6.655524021442656,297.4,297.4,10.800000000000011,1162.5,1561.1414945343893
297.5,308.3,1388,48.6,27,0,0,0,0,0,0,1,0,2024-01-01 05:43:00,297.45,308.2,110.52495947371708,6.846434595223077,297.4,297.4,10.800000000000011,1312.2,1511.672496095992
297.5,308.2,2448,13.8,29,0,0,0,0,0,0,0,1,2024-01-01 05:44:00,297.45,308.2,396.0483135510967,12.633355321001101,297.5,297.4,10.699999999999989,400.20000000000005,1779.1946400685656
297.5,308.3,1585,32.9,32,0,0,0,0,0,0,1,0,2024-01-01 05:45:00,297.45,308.2166666666667,396.75870080776764,12.599788358010894,297.5,297.5,10.800000000000011,1052.8,1723.7104571918326
297.5,308.3,1459,45.2,34,0,0,0,0,0,0,0,1,2024-01-01 05:46:00,297.46666666666664,308.25,398.12933409467286,13.156747318391439,297.5,297.5,10.800000000000011,1536.8000000000002,1648.0788979941663
297.5,308.3,1544,40.8,37,0,0,0,0,0,0,1,0,2024-01-01 05:47:00,297.48333333333335,308.26666666666665,397.34791639905154,13.083832262248976,297.5,297.5,10.800000000000011,1509.6,1618.342069995833
297.6,308.3,1617,31.7,39,0,0,0,0,0,0,1,0,2024-01-01 05:48:00,297.51666666666665,308.28333333333336,388.62977240556484,12.53698528355203,297.5,297.5,10.699999999999989,1236.3,1617.9586214255949
297.6,308.3,1595,34.3,41,0,0,0,0,0,0,1,0,2024-01-01 05:49:00,297.5333333333333,308.28333333333336,366.79040336410304,10.785437713262567,297.6,297.5,10.699999999999989,1406.3,1611.3990153039963
297.6,308.3,1400,44.3,43,0,0,0,0,0,0,0,0,2024-01-01 05:50:00,297.55,308.3,85.89450894362689,5.9752824201037145,297.6,297.6,10.699999999999989,1904.8999999999999,1550.9992966457114
297.6,308.4,1611,31.0,48,0,0,0,0,0,0,0,1,2024-01-01 05:51:00,297.56666666666666,308.31666666666666,89.59836308028642,6.350879204225752,297.6,297.6,10.799999999999955,1488.0,1568.1423547469367
297.6,308.4,1507,46.0,51,0,0,0,0,0,0,0,1,2024-01-01 05:52:00,297.58333333333337,308.3333333333333,83.07506645598842,6.5407695775548556,297.6,297.6,10.799999999999955,2346.0,1550.6731105335261
297.5,308.3,1674,30.0,54,0,0,0,0,0,0,0,0,2024-01-01 05:53:00,297.5833333333333,308.3333333333333,98.14003600298427,7.085031169068128,297.6,297.6,10.800000000000011,1620.0,1585.9093646668045
297.6,308.3,1658,34.3,59,0,0,0,0,0,0,1,0,2024-01-01 05:54:00,297.5833333333333,308.3333333333333,103.5672084526135,6.82839659070856,297.5,297.6,10.699999999999989,2023.6999999999998,1606.5066890477176
297.6,308.3,1623,36.9,61,0,0,0,0,0,0,1,0,2024-01-01 05:55:00,297.58333333333337,308.3333333333333,105.30986025376318,6.731245550911584,297.6,297.5,10.699999999999989,2250.9,1611.2190636055127
297.6,308.4,1398,48.9,63,0,0,0,0,0,0,0,1,2024-01-01 05:56:00,297.5833333333333,308.34999999999997,105.99009387674144,7.881306998207875,297.6,297.6,10.799999999999955,3080.7,1550.2993311467947
297.6,308.4,1517,34.2,66,0,0,0,0,0,0,1,0,2024-01-01 05:57:00,297.58333333333337,308.34999999999997,107.16607050119468,7.419815810831638,297.6,297.6,10.799999999999955,2257.2000000000003,1540.7852365334247
297.6,308.3,1467,36.7,68,0,0,0,0,0,0,0,1,2024-01-01 05:58:00,297.5833333333333,308.3333333333333,112.44806208497765,6.413631316708732,297.6,297.6,10.699999999999989,2495.6000000000004,1519.7037403810175
297.6,308.3,1567,34.6,71,0,0,0,0,0,0,0,1,2024-01-01 05:59:00,297.6,308.3333333333333,97.51649433130208,5.664627083930626,297.6,297.6,10.699999999999989,2456.6,1533.2169574150125
297.5,308.3,1521,38.2,74,0,0,0,0,0,0,0,1,2024-01-01 06:00:00,297.5833333333333,308.3333333333333,77.97371351936532,5.4290883212562,297.6,297.6,10.800000000000011,2826.8,1529.7263981535805
297.5,308.3,1596,36.8,77,0,0,0,0,0,0,1,0,2024-01-01 06:01:00,297.56666666666666,308.3333333333333,70.99577452215043,5.434212607790307,297.5,297.6,10.800000000000011,2833.6,1548.6617129668432
297.6,308.3,1640,30.9,79,0,0,0,0,0,0,0,0,2024-01-01 06:02:00,297.56666666666666,308.31666666666666,62.15035532212955,2.594352841590132,297.5,297.5,10.699999999999989,2441.1,1574.758366404888
297.6,308.3,1438,47.8,84,0,0,0,0,0,0,1,0,2024-01-01 06:03:00,297.56666666666666,308.3,77.38066080531276,5.65119456398383,297.6,297.5,10.699999999999989,4015.2,1535.6845474320628
297.6,308.4,1407,55.2,86,0,0,0,0,0,0,1,0,2024-01-01 06:04:00,297.56666666666666,308.31666666666666,91.08109939316059,9.113597899110287,297.6,297.6,10.799999999999955,4747.2,1498.9175338800449
297.6,308.4,1353,57.5,88,0,0,0,0,0,0,1,0,2024-01-01 06:05:00,297.56666666666666,308.3333333333333,112.2688736916866,10.754161985017763,297.6,297.6,10.799999999999955,5060.0,1457.2268099143175
297.6,308.5,1552,40.9,90,0,0,0,0,0,0,0,1,2024-01-01 06:06:00,297.5833333333333,308.3666666666666,114.53325572368306,10.496237421095298,297.6,297.6,10.899999999999977,3681.0,1484.3048642245126
297.6,308.4,1569,38.3,93,0,0,0,0,0,0,0,1,2024-01-01 06:07:00,297.6,308.3833333333333,110.35110632280288,10.28182863113373,297.6,297.6,10.799999999999955,3561.8999999999996,1508.5034744460802
297.5,308.4,1489,39.5,96,0,0,0,0,0,0,1,0,2024-01-01 06:08:00,297.5833333333333,308.4,84.31369995439476,8.31833316636621,297.6,297.6,10.899999999999977,3792.0,1502.9310531757715
297.5,308.4,1587,36.1,98,0,0,0,0,0,0,0,0,2024-01-01 06:09:00,297.56666666666666,308.4166666666667,94.97876955755194,9.27802062223769,297.5,297.6,10.899999999999977,3537.8,1526.9507522684082
297.5,308.3,1622,37.2,103,0,0,0,0,0,0,0,1,2024-01-01 06:10:00,297.55,308.4,96.66160906309607,7.97757273026498,297.5,297.5,10.800000000000011,3831.6000000000004,1554.10768019172
297.5,308.4,1604,38.1,106,0,0,0,0,0,0,1,0,2024-01-01 06:11:00,297.53333333333336,308.40000000000003,46.97552554256803,1.6896745248716851,297.5,297.5,10.899999999999977,4038.6000000000004,1568.3626287083714
297.4,308.3,1405,51.7,108,0,0,0,0,0,0,0,1,2024-01-01 06:12:00,297.5,308.3666666666667,83.04215796810843,5.7715682444202825,297.5,297.5,10.900000000000034,5583.6,1521.687591934551
297.4,308.3,1412,42.0,111,0,0,0,0,0,0,1,0,2024-01-01 06:13:00,297.46666666666664,308.34999999999997,97.77405927272706,5.731899045400867,297.4,297.5,10.900000000000034,4662.0,1490.3482799532505
297.4,308.3,1431,43.0,113,0,0,0,0,0,0,1,0,2024-01-01 06:14:00,297.45,308.3333333333333,104.09498867220589,5.755258465090928,297.4,297.4,10.900000000000034,4859.0,1473.3916285380362
297.4,308.2,1533,37.4,115,0,0,0,0,0,0,1,0,2024-01-01 06:15:00,297.43333333333334,308.3,98.2963207178509,5.538471509962608,297.4,297.4,10.800000000000011,4301.0,1490.422591812883
297.4,308.2,1401,51.9,117,0,0,0,0,0,0,0,1,2024-01-01 06:16:00,297.4166666666667,308.28333333333336,84.38404272530639,6.404191335888382,297.4,297.4,10.800000000000011,6072.3,1464.8732798663448
297.4,308.2,1424,53.9,120,0,0,0,0,0,0,0,1,2024-01-01 06:17:00,297.4,308.25,49.64540932116603,6.725102229706364,297.4,297.4,10.800000000000011,6468.0,1453.195199904532
297.3,308.2,1754,29.4,123,0,0,0,0,0,0,1,0,2024-01-01 06:18:00,297.3833333333333,308.2333333333333,136.63784248882104,9.11387221035426,297.4,297.4,10.899999999999977,3616.2,1539.1394285032372
297.3,308.2,1754,26.8,125,0,0,0,0,0,0,1,0,2024-01-01 06:19:00,297.3666666666666,308.21666666666664,164.77712219844196,11.280248224219209,297.3,297.4,10.899999999999977,3350.0,1600.528163216598
297.5,308.3,2564,12.8,127,1,0,0,1,0,0,1,0,2024-01-01 06:20:00,297.38333333333327,308.21666666666664,432.891980367699,15.743019617172132,297.3,297.3,10.800000000000011,1625.6000000000001,1875.8058308689986
297.5,308.5,1546,40.4,129,0,0,0,0,0,0,1,0,2024-01-01 06:21:00,297.40000000000003,308.26666666666665,431.6895875510569,15.867661033267211,297.5,297.3,11.0,5211.599999999999,1781.575593477856
297.5,308.5,1335,48.0,131,0,0,0,0,0,0,1,0,2024-01-01 06:22:00,297.4166666666667,308.31666666666666,442.7693530496454,15.14284209343367,297.5,297.5,11.0,6288.0,1653.9825667698972
297.5,308.6,1842,27.0,133,0,0,0,0,0,0,0,1,2024-01-01 06:23:00,297.43333333333334,308.3833333333333,417.2358645498595,12.201420682308516,297.5,297.5,11.100000000000023,3591.0,1707.7018334070694
297.5,308.5,1712,26.8,136,0,0,0,0,0,0,1,0,2024-01-01 06:24:00,297.4666666666667,308.43333333333334,418.4955993396689,12.303983094916836,297.5,297.5,11.0,3644.8,1708.9298810050495
297.6,308.6,1414,45.4,138,0,0,0,0,0,0,0,1,2024-01-01 06:25:00,297.51666666666665,308.5,446.7615695200311,13.528044943745554,297.5,297.5,11.0,6265.2,1624.6642007178925
297.6,308.7,1319,50.9,141,0,0,0,0,0,0,1,0,2024-01-01 06:26:00,297.5333333333333,308.56666666666666,212.93285326600056,10.53560629484609,297.6,297.5,11.099999999999966,7176.9,1537.3315719413517
297.7,308.7,1249,60.4,143,0,0,0,0,0,0,1,0,2024-01-01 06:27:00,297.56666666666666,308.6,240.63146095222,13.522783244090975,297.6,297.6,11.0,8637.199999999999,1454.9511228152512
297.6,308.7,1455,48.2,145,0,0,0,0,0,0,1,0,2024-01-01 06:28:00,297.58333333333337,308.6333333333334,231.11793526249735,13.537565019850048,297.7,297.6,11.099999999999966,6989.0,1454.9650877251793
297.6,308.7,1408,54.8,147,0,0,0,0,0,0,0,1,2024-01-01 06:29:00,297.59999999999997,308.65,158.67125343510108,11.52627433301852,297.6,297.7,11.099999999999966,8055.599999999999,1441.5464912322711
297.6,308.7,1460,46.7,150,0,0,0,0,0,0,1,0,2024-01-01 06:30:00,297.6166666666667,308.68333333333334,83.35806299732374,5.665215500461441,297.6,297.6,11.099999999999966,7005.0,1446.818922308765
297.6,308.6,1491,38.1,152,0,0,0,0,0,0,1,0,2024-01-01 06:31:00,297.6166666666667,308.68333333333334,94.10419756843585,7.584391867513292,297.6,297.6,11.0,5791.2,1459.4420873634035
297.6,308.5,1490,43.4,154,0,0,0,0,0,0,0,1,2024-01-01 06:32:00,297.6166666666667,308.65000000000003,91.61822962707475,7.984234465495213,297.6,297.6,10.899999999999977,6683.599999999999,1468.1729195452883
297.5,308.4,1350,52.2,157,0,0,0,0,0,0,0,1,2024-01-01 06:33:00,297.58333333333337,308.59999999999997,54.437732012512946,6.0208526527949635,297.6,297.6,10.899999999999977,8195.4,1434.4092282466345
297.5,308.4,1528,39.9,160,0,0,0,0,0,0,1,0,2024-01-01 06:34:00,297.56666666666666,308.55,64.97307134497785,6.672555732251425,297.5,297.6,10.899999999999977,6384.0,1461.1494487475961
297.4,308.3,1571,37.7,162,0,0,0,0,0,0,1,0,2024-01-01 06:35:00,297.53333333333336,308.48333333333335,74.95242935800287,5.660388679234057,297.5,297.5,10.900000000000034,6107.400000000001,1492.5353205339973
297.4,308.3,1490,42.6,164,0,0,0,0,0,0,1,0,2024-01-01 06:36:00,297.5,308.4166666666667,74.21500297558737,5.364109121435512,297.4,297.5,10.900000000000034,6986.400000000001,1491.8109432385693
297.4,308.3,1774,28.9,166,0,0,0,0,0,0,0,1,2024-01-01 06:37:00,297.46666666666664,308.3666666666667,139.09193602314522,7.6418366029814795,297.4,297.4,10.900000000000034,4797.4,1572.4363880275494
297.4,308.3,1502,43.6,169,0,0,0,0,0,0,0,0,2024-01-01 06:38:00,297.43333333333334,308.3333333333333,138.42025381665334,7.655956286883273,297.4,297.4,10.900000000000034,7368.400000000001,1552.311705733964
297.4,308.4,1392,49.7,174,0,0,0,0,0,0,1,0,2024-01-01 06:39:00,297.41666666666663,308.3333333333333,127.79736564838409,6.947805408904369,297.4,297.4,11.0,8647.800000000001,1506.5083612385458
297.4,308.5,2100,16.9,176,0,0,0,0,0,0,1,0,2024-01-01 06:40:00,297.4,308.34999999999997,259.74789059137197,11.875970135810674,297.4,297.4,11.100000000000023,2974.3999999999996,1676.0774008846754
297.5,308.5,1722,30.4,178,0,0,0,0,0,0,1,0,2024-01-01 06:41:00,297.4166666666667,308.3833333333333,259.2532867036935,12.108302936415168,297.4,297.4,11.0,5411.2,1689.1981434890538
297.4,308.6,1678,32.3,180,0,0,0,0,0,0,1,0,2024-01-01 06:42:00,297.41666666666663,308.43333333333334,245.0882834136868,11.594078948612806,297.5,297.4,11.200000000000045,5813.999999999999,1685.9986739207527
297.3,308.6,1273,59.8,182,0,0,0,0,0,0,1,0,2024-01-01 06:43:00,297.40000000000003,308.48333333333335,293.263306035152,15.331460030495052,297.4,297.5,11.300000000000011,10883.6,1567.9990528005376
297.3,308.6,1297,45.9,184,0,0,0,0,0,0,1,0,2024-01-01 06:44:00,297.3833333333333,308.5333333333333,319.3105071869706,15.503762984084457,297.3,297.4,11.300000000000011,8445.6,1490.570752000384
297.3,308.5,1350,57.6,186,0,0,0,0,0,0,1,0,2024-01-01 06:45:00,297.3666666666667,308.55,324.59390012752914,16.853891736529803,297.3,297.3,11.199999999999989,10713.6,1450.4076800002742
297.4,308.6,1439,51.9,188,0,0,0,0,0,0,1,0,2024-01-01 06:46:00,297.3666666666666,308.56666666666666,195.06246862650542,12.571939654113375,297.3,297.3,11.200000000000045,9757.199999999999,1447.1483428573385
297.4,308.5,1600,42.1,190,0,0,0,0,0,0,0,1,2024-01-01 06:47:00,297.34999999999997,308.56666666666666,166.54218684765618,10.314003425763858,297.4,297.3,11.100000000000023,7999.0,1490.820244898099
297.4,308.6,1434,44.4,193,0,0,0,0,0,0,0,1,2024-01-01 06:48:00,297.34999999999997,308.56666666666666,119.92233597902465,7.314483349264585,297.4,297.4,11.200000000000045,8569.199999999999,1474.5858892129277
